################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.3565674509213963E+00 a      2107     0   176     1     7
  9.4445999706424288E-01 a      2108     0   176     1     8
 -4.0409269709852866E+00 a      2109     0   176     1     9
  4.7699637118083948E-01 a      2110     0   176     1    10
 -3.1048434328452030E+00 a      2111     0   176     1    11
  8.7965039352245467E-01 a      2112     0   176     1    12
 -1.3694649685474898E+00 a      2113     0   177     1     1
 -9.0488182596722244E-01 a      2114     0   177     1     2
  3.3770592824586441E+00 a      2115     0   177     1     3
 -7.9212444802618154E-01 a      2116     0   177     1     4
  1.9175064032217934E-01 a      2117     0   177     1     5
  2.3634783379321793E+00 a      2118     0   177     1     6
  3.5103770660739277E+00 a      2119     0   177     1     7
  5.5107625413515504E-01 a      2120     0   177     1     8
 -3.6474343861141895E-01 a      2121     0   177     1     9
  8.4130927457220894E-01 a      2122     0   177     1    10
 -5.6480121614839029E-01 a      2123     0   177     1    11
  5.5182839227336444E-01 a      2124     0   177     1    12
  2.5624230164295786E-01 a      2125     0   178     1     1
  1.0793312541371383E+00 a      2126     0   178     1     2
  2.9674974133485645E+00 a      2127     0   178     1     3
 -9.4295149847929460E-01 a      2128     0   178     1     4
  3.9094015509606467E-01 a      2129     0   178     1     5
 -1.2980891187795043E-01 a      2130     0   178     1     6
 -2.0446995540475679E-01 a      2131     0   178     1     7
 -5.5007194669814508E-01 a      2132     0   178     1     8
 -5.0003085979797091E-01 a      2133     0   178     1     9
 -2.8831319094967706E-01 a      2134     0   178     1    10
 -1.6172958261063655E+00 a      2135     0   178     1    11
  5.4386131119364256E-01 a      2136     0   178     1    12
  2.1062390878299328E-01 a      2137     0   179     1     1
  1.1093150665088571E+00 a      2138     0   179     1     2
  3.1324755291722322E+00 a      2139     0   179     1     3
 -8.6480853951241365E-01 a      2140     0   179     1     4
  1.5846483957282070E-01 a      2141     0   179     1     5
 -1.8081753619277155E-01 a      2142     0   179     1     6
 -2.5109413714067386E-01 a      2143     0   179     1     7
 -5.0091931208676077E-01 a      2144     0   179     1     8
 -5.0285060505219170E-01 a      2145     0   179     1     9
 -5.4071992310870585E-02 a      2146     0   179     1    10
 -1.6808252457203308E+00 a      2147     0   179     1    11
  6.4800766376048058E-01 a      2148     0   179     1    12
  5.9617722792744166E-01 a      2149     0   180     1     1
  6.9961077926072246E+00 a      2150     0   180     1     2
  1.5934560654983088E+00 a      2151     0   180     1     3
 -1.6801054142513103E+00 a      2152     0   180     1     4
  1.5237177516069595E+01 a      2153     0   180     1     5
  1.2989775921354834E+00 a      2154     0   180     1     6
  2.7182047943245551E+00 a      2155     0   180     1     7
  9.6723366448132424E+00 a      2156     0   180     1     8
 -9.1889660216693620E+00 a      2157     0   180     1     9
  1.0563481448470633E+00 a      2158     0   180     1    10
 -2.5050956911630479E-02 a      2159     0   180     1    11
  3.6769561425734976E+00 a      2160     0   180     1    12
 -1.7613026826731375E+00 a      2161     0   181     1     1
  2.4876023588382359E+00 a      2162     0   181     1     2
 -1.1642963516572469E-01 a      2163     0   181     1     3
  1.6950894674584569E+00 a      2164     0   181     1     4
 -4.2951905400136363E+00 a      2165     0   181     1     5
  5.7607089519294936E+00 a      2166     0   181     1     6
  2.1184670924782973E+00 a      2167     0   181     1     7
 -1.5135923179703439E-01 a      2168     0   181     1     8
 -5.7552976794780930E+00 a      2169     0   181     1     9
  5.5238824123261736E+00 a      2170     0   181     1    10
 -6.5419088853858065E-01 a      2171     0   181     1    11
 -1.4003244264427206E+00 a      2172     0   181     1    12
 -1.7484701587591944E+00 a      2173     0   182     1     1
  2.3075667268735343E+00 a      2174     0   182     1     2
 -7.3130124071538988E-02 a      2175     0   182     1     3
  1.5203274670631211E+00 a      2176     0   182     1     4
 -4.4724835959381473E+00 a      2177     0   182     1     5
  5.7785374730847074E+00 a      2178     0   182     1     6
  2.1519703413764217E+00 a      2179     0   182     1     7
 -2.6574148693344796E-01 a      2180     0   182     1     8
 -5.6102222035818397E+00 a      2181     0   182     1     9
  5.4175577576325891E+00 a      2182     0   182     1    10
 -7.1719769079947582E-01 a      2183     0   182     1    11
 -1.2259618439320432E+00 a      2184     0   182     1    12
  2.1171683723252882E-01 a      2185     0   183     1     1
  3.4455468214061236E-01 a      2186     0   183     1     2
 -4.1497605065745413E-01 a      2187     0   183     1     3
  2.6023981731203777E-01 a      2188     0   183     1     4
  1.2974507325210899E-01 a      2189     0   183     1     5
 -2.8468533636402960E-01 a      2190     0   183     1     6
 -1.9740942506147119E-01 a      2191     0   183     1     7
  7.8377442336767522E-02 a      2192     0   183     1     8
 -5.3647404163051371E-01 a      2193     0   183     1     9
 -5.8376166848176633E-02 a      2194     0   183     1    10
  3.8132611712306547E-01 a      2195     0   183     1    11
  3.2920708712117069E-01 a      2196     0   183     1    12
 -8.1835436774620685E-01 a      2197     0   184     1     1
 -3.5450828897595343E-01 a      2198     0   184     1     2
 -5.6892778180782011E-01 a      2199     0   184     1     3
  3.2117602692915065E-01 a      2200     0   184     1     4
  2.4546530462424870E-01 a      2201     0   184     1     5
 -5.6920006330851584E-02 a      2202     0   184     1     6
  1.2559126114274580E-01 a      2203     0   184     1     7
  1.8086810330889427E-01 a      2204     0   184     1     8
 -5.7562059927311304E-01 a      2205     0   184     1     9
  1.8015071836843494E-01 a      2206     0   184     1    10
 -2.2016437377109224E-01 a      2207     0   184     1    11
 -2.7574173199722907E-01 a      2208     0   184     1    12
 -1.0951342772845092E+00 a      2209     0   185     1     1
 -2.3614260834660025E-01 a      2210     0   185     1     2
 -5.0489544462646596E-01 a      2211     0   185     1     3
  2.1775874839715631E-01 a      2212     0   185     1     4
  2.0335396393039307E-01 a      2213     0   185     1     5
  9.9292600601416550E-02 a      2214     0   185     1     6
  1.8948580620010835E-01 a      2215     0   185     1     7
  3.2930792979493295E-01 a      2216     0   185     1     8
 -4.2083753054275480E-01 a      2217     0   185     1     9
  3.3461651840189643E-01 a      2218     0   185     1    10
 -2.2377432320485280E-01 a      2219     0   185     1    11
 -2.8270335256236384E-01 a      2220     0   185     1    12
  2.3496344947627165E-01 a      2221     0   186     1     1
  5.0465178493459728E-01 a      2222     0   186     1     2
 -4.3562349701111419E-01 a      2223     0   186     1     3
  2.1817198128994137E+00 a      2224     0   186     1     4
 -4.7485580555558293E+00 a      2225     0   186     1     5
  1.2124978613805595E-01 a      2226     0   186     1     6
 -6.2634700570540669E-01 a      2227     0   186     1     7
 -3.4524315784361037E+00 a      2228     0   186     1     8
  2.9835168869361223E-01 a      2229     0   186     1     9
  1.3423413746931265E+00 a      2230     0   186     1    10
  1.7333785372834603E+00 a      2231     0   186     1    11
 -4.0562641788635005E+00 a      2232     0   186     1    12
  5.0658244405680952E-01 a      2233     0   187     1     1
  7.6520312300124807E-02 a      2234     0   187     1     2
 -9.6401158495115968E-01 a      2235     0   187     1     3
  5.9329153616507724E-01 a      2236     0   187     1     4
  2.4856190001857689E-01 a      2237     0   187     1     5
 -2.2346719095149830E+00 a      2238     0   187     1     6
  2.7265903083089094E-01 a      2239     0   187     1     7
 -1.2881498691398982E-01 a      2240     0   187     1     8
  1.5598971269671058E+00 a      2241     0   187     1     9
 -1.0946088311989215E+00 a      2242     0   187     1    10
  6.8791369162491911E-01 a      2243     0   187     1    11
 -5.3241913880519887E-01 a      2244     0   187     1    12
  3.9675058541007291E-01 a      2245     0   188     1     1
  7.0136883035037553E-02 a      2246     0   188     1     2
 -9.5278101446597696E-01 a      2247     0   188     1     3
  4.8196799302494014E-01 a      2248     0   188     1     4
 -3.6450900979503827E-02 a      2249     0   188     1     5
 -2.2157999773032646E+00 a      2250     0   188     1     6
  4.9598619481744854E-01 a      2251     0   188     1     7
 -7.1729436560990900E-02 a      2252     0   188     1     8
  1.6517883884219018E+00 a      2253     0   188     1     9
 -1.0324927364345391E+00 a      2254     0   188     1    10
  7.6547732714097216E-01 a      2255     0   188     1    11
 -5.6588464594464083E-01 a      2256     0   188     1    12
  4.4840447881367218E-01 a      2257     0   189     1     1
  2.9419287111233645E+00 a      2258     0   189     1     2
 -7.8053741991663095E-01 a      2259     0   189     1     3
 -6.1115900687975468E+00 a      2260     0   189     1     4
 -2.6193470261216287E+00 a      2261     0   189     1     5
  1.5096205638223337E+00 a      2262     0   189     1     6
 -4.4517787555687214E+00 a      2263     0   189     1     7
  4.6236500398006166E+00 a      2264     0   189     1     8
  2.0662862085509599E+00 a      2265     0   189     1     9
  4.5417779354934845E-01 a      2266     0   189     1    10
 -2.8810538012841985E-01 a      2267     0   189     1    11
 -4.5466088780277056E+00 a      2268     0   189     1    12
 -2.9134351959863825E+00 a      2269     0   190     1     1
 -4.5698017106282638E+00 a      2270     0   190     1     2
 -3.0698233282471010E+00 a      2271     0   190     1     3
 -7.6128437804126325E-01 a      2272     0   190     1     4
  1.3181540145536983E+00 a      2273     0   190     1     5
  5.3240659491060027E+00 a      2274     0   190     1     6
  3.3656295524384289E-02 a      2275     0   190     1     7
  8.4649719775565102E-01 a      2276     0   190     1     8
 -2.4492138618026509E+00 a      2277     0   190     1     9
  1.9450514382478596E+00 a      2278     0   190     1    10
  1.6427542356590412E+00 a      2279     0   190     1    11
 -1.4672747239114416E+00 a      2280     0   190     1    12
 -2.8742449726706019E+00 a      2281     0   191     1     1
 -4.8023449291679325E+00 a      2282     0   191     1     2
 -3.2302354998985097E+00 a      2283     0   191     1     3
 -8.4775611391413064E-01 a      2284     0   191     1     4
  1.5612085957251158E+00 a      2285     0   191     1     5
  5.3385769508483039E+00 a      2286     0   191     1     6
  9.0920198928857693E-02 a      2287     0   191     1     7
  1.0351894020162580E+00 a      2288     0   191     1     8
 -2.2660001991845591E+00 a      2289     0   191     1     9
  2.1258104368705375E+00 a      2290     0   191     1    10
  1.8406760701671088E+00 a      2291     0   191     1    11
 -1.2333061449790792E+00 a      2292     0   191     1    12
  1.3723708029243145E+00 a      2293     0   192     1     1
  2.0833200183662428E+00 a      2294     0   192     1     2
  5.2135306889925612E+00 a      2295     0   192     1     3
 -9.0202482576936652E-02 a      2296     0   192     1     4
 -1.5473125026763004E+00 a      2297     0   192     1     5
  1.0170686029756117E+00 a      2298     0   192     1     6
 -3.6397307479401436E-01 a      2299     0   192     1     7
  3.6083079746708751E+00 a      2300     0   192     1     8
  3.6113403594880045E+00 a      2301     0   192     1     9
  4.2040296548255218E-01 a      2302     0   192     1    10
 -4.1199552988475947E+00 a      2303     0   192     1    11
 -4.8297272328722034E+00 a      2304     0   192     1    12
 -9.1765428223941452E-03 a      2305     0   193     1     1
  1.1409054131087288E+00 a      2306     0   193     1     2
 -1.0325499971965084E+00 a      2307     0   193     1     3
  1.0878175029166361E+00 a      2308     0   193     1     4
 -1.8354592069509503E+00 a      2309     0   193     1     5
  1.0743291768179697E+00 a      2310     0   193     1     6
 -8.5475049009793580E-01 a      2311     0   193     1     7
 -1.1241115700372448E+00 a      2312     0   193     1     8
  1.4262103804940018E+00 a      2313     0   193     1     9
  2.9752859263992244E+00 a      2314     0   193     1    10
  8.5988665328858335E-02 a      2315     0   193     1    11
 -2.3339170624680707E+00 a      2316     0   193     1    12
 -2.0880014007047726E-01 a      2317     0   194     1     1
  1.2046316449484082E+00 a      2318     0   194     1     2
 -9.0745198320648435E-01 a      2319     0   194     1     3
  1.0462289736037684E+00 a      2320     0   194     1     4
 -1.6991826713468272E+00 a      2321     0   194     1     5
  1.1534136118862013E+00 a      2322     0   194     1     6
 -8.2630454479876392E-01 a      2323     0   194     1     7
 -1.2554068503990270E+00 a      2324     0   194     1     8
  1.2520162800581873E+00 a      2325     0   194     1     9
  2.9532952318661008E+00 a      2326     0   194     1    10
  4.9037447789359458E-02 a      2327     0   194     1    11
 -2.4005465295148665E+00 a      2328     0   194     1    12
 -3.9021443871112860E+00 a      2329     0   195     1     1
 -7.8581216527364328E-01 a      2330     0   195     1     2
 -9.8329067196757460E+00 a      2331     0   195     1     3
  9.6863527722413600E-01 a      2332     0   195     1     4
 -9.7389964707344880E+00 a      2333     0   195     1     5
 -2.9875333874063696E+00 a      2334     0   195     1     6
 -6.5456022846049802E+00 a      2335     0   195     1     7
 -5.9979314677789954E+00 a      2336     0   195     1     8
  4.3426578157341851E+00 a      2337     0   195     1     9
 -1.5216535337006096E-01 a      2338     0   195     1    10
  1.2094834674114704E+01 a      2339     0   195     1    11
 -1.7398193807653499E+00 a      2340     0   195     1    12
 -3.3500319547837130E+00 a      2341     0   196     1     1
 -4.8770612463425005E+00 a      2342     0   196     1     2
  2.4527319125512559E+00 a      2343     0   196     1     3
 -1.1109821486762834E+00 a      2344     0   196     1     4
 -5.1255235276987712E+00 a      2345     0   196     1     5
 -1.4017566284051080E+00 a      2346     0   196     1     6
 -8.4211842396069325E-01 a      2347     0   196     1     7
 -1.9259750062931658E-01 a      2348     0   196     1     8
 -6.3850311746318846E+00 a      2349     0   196     1     9
 -9.0509001188086913E-01 a      2350     0   196     1    10
  4.0912448681117048E+00 a      2351     0   196     1    11
 -1.1580064079104807E-01 a      2352     0   196     1    12
 -3.3317741402271750E+00 a      2353     0   197     1     1
 -5.0210269989220437E+00 a      2354     0   197     1     2
  2.3202114235079541E+00 a      2355     0   197     1     3
 -1.1145053503511071E+00 a      2356     0   197     1     4
 -5.1051073067281205E+00 a      2357     0   197     1     5
 -1.2299030905685122E+00 a      2358     0   197     1     6
 -8.6558968420056948E-01 a      2359     0   197     1     7
 -2.3732551905790669E-01 a      2360     0   197     1     8
 -6.3364360155994248E+00 a      2361     0   197     1     9
 -8.9692674465786637E-01 a      2362     0   197     1    10
  4.2470432111537137E+00 a      2363     0   197     1    11
 -3.3987060133258873E-01 a      2364     0   197     1    12
  8.0020954850341619E-01 a      2365     0   198     1     1
  1.1451594333921722E+00 a      2366     0   198     1     2
  5.3118680429776930E+00 a      2367     0   198     1     3
  2.9878038628884727E+00 a      2368     0   198     1     4
 -2.4609395240210885E+00 a      2369     0   198     1     5
  4.8800393432183072E-02 a      2370     0   198     1     6
  4.2454581346542558E-01 a      2371     0   198     1     7
  1.0472887818364796E+00 a      2372     0   198     1     8
  4.7057407163328149E+00 a      2373     0   198     1     9
  4.0249182582888099E-01 a      2374     0   198     1    10
 -2.7259774683294715E+00 a      2375     0   198     1    11
 -4.4183890037390325E+00 a      2376     0   198     1    12
  4.1539829367068187E-01 a      2377     0   199     1     1
  2.8692295092597968E+00 a      2378     0   199     1     2
  7.8255724602950638E-01 a      2379     0   199     1     3
  1.4488286658171008E+00 a      2380     0   199     1     4
 -4.0719247911883896E+00 a      2381     0   199     1     5
 -1.1244671557924888E+00 a      2382     0   199     1     6
 -1.1900709384666597E+00 a      2383     0   199     1     7
 -1.8057484907445081E+00 a      2384     0   199     1     8
  1.3299505579144306E+00 a      2385     0   199     1     9
  2.6258897127568210E+00 a      2386     0   199     1    10
  1.2943460326598277E-01 a      2387     0   199     1    11
 -2.6309712013824171E+00 a      2388     0   199     1    12
  3.7056157692871539E-01 a      2389     0   200     1     1
  2.8062111376905823E+00 a      2390     0   200     1     2
  8.8246729510798283E-01 a      2391     0   200     1     3
  1.3632096598350880E+00 a      2392     0   200     1     4
 -4.0484848415150623E+00 a      2393     0   200     1     5
 -1.0607523546886923E+00 a      2394     0   200     1     6
 -1.2899746900897768E+00 a      2395     0   200     1     7
 -1.9387579487406892E+00 a      2396     0   200     1     8
  1.5126011433214495E+00 a      2397     0   200     1     9
  2.5911764410165263E+00 a      2398     0   200     1    10
  2.7033225025419466E-01 a      2399     0   200     1    11
 -2.5642122400644616E+00 a      2400     0   200     1    12
 -5.3200386338263854E+00 a      2401     0   201     1     1
  3.0743984423319746E+00 a      2402     0   201     1     2
 -2.7352501854795244E+00 a      2403     0   201     1     3
 -4.4776967928172215E+00 a      2404     0   201     1     4
  9.1598738232776853E+00 a      2405     0   201     1     5
  9.6966646025239311E-01 a      2406     0   201     1     6
  5.2928948890562824E+00 a      2407     0   201     1     7
 -9.3570578899828705E-01 a      2408     0   201     1     8
 -2.5774794566100110E+00 a      2409     0   201     1     9
 -7.5184614097097557E-01 a      2410     0   201     1    10
 -3.3124782904442895E+00 a      2411     0   201     1    11
  3.0720937043140131E+00 a      2412     0   201     1    12
 -2.9540465424333311E+00 a      2413     0   202     1     1
  8.1910364784223262E+00 a      2414     0   202     1     2
  5.1689258291382389E-01 a      2415     0   202     1     3
 -5.9941445519623215E-01 a      2416     0   202     1     4
  4.7958675205097805E+00 a      2417     0   202     1     5
 -2.0286215532317762E+00 a      2418     0   202     1     6
  1.1588867335053266E+00 a      2419     0   202     1     7
 -4.4924891417703411E-01 a      2420     0   202     1     8
  1.2042740517598796E+00 a      2421     0   202     1     9
  2.7485286095670829E+00 a      2422     0   202     1    10
 -5.6303433885623200E+00 a      2423     0   202     1    11
 -1.6400582481335928E+00 a      2424     0   202     1    12
 -3.0729744111659092E+00 a      2425     0   203     1     1
  8.1730546708904690E+00 a      2426     0   203     1     2
  6.6970699405430778E-01 a      2427     0   203     1     3
 -6.8491981474105013E-01 a      2428     0   203     1     4
  4.9522045574122249E+00 a      2429     0   203     1     5
 -1.9024131624261975E+00 a      2430     0   203     1     6
  1.2721055186108021E+00 a      2431     0   203     1     7
 -3.2944857471334382E-01 a      2432     0   203     1     8
  1.1566187353419088E+00 a      2433     0   203     1     9
  2.8009312463914933E+00 a      2434     0   203     1    10
 -5.5494247066465308E+00 a      2435     0   203     1    11
 -1.7084912488766344E+00 a      2436     0   203     1    12
 -6.2595550719341020E-01 a      2437     0   204     1     1
 -1.0696661177835998E+00 a      2438     0   204     1     2
  2.7565307660737344E+00 a      2439     0   204     1     3
  7.5761667081005246E+00 a      2440     0   204     1     4
 -5.4760029150107066E+00 a      2441     0   204     1     5
 -8.9684939644665007E-01 a      2442     0   204     1     6
  8.7197463052360802E-01 a      2443     0   204     1     7
 -5.0819746072857228E+00 a      2444     0   204     1     8
  6.2257789223279998E+00 a      2445     0   204     1     9
  5.2427502034675610E-01 a      2446     0   204     1    10
  1.8701325123947843E+00 a      2447     0   204     1    11
 -1.4667669799813685E+00 a      2448     0   204     1    12
  8.0449642077685823E-01 a      2449     0   205     1     1
  2.6173588992363004E+00 a      2450     0   205     1     2
  4.2568822534862445E+00 a      2451     0   205     1     3
  1.4907201017119596E+00 a      2452     0   205     1     4
 -7.9270596944286558E+00 a      2453     0   205     1     5
 -6.1369610537368615E+00 a      2454     0   205     1     6
 -2.1862795169447207E+00 a      2455     0   205     1     7
 -3.1648605793831979E+00 a      2456     0   205     1     8
 -4.7119157330975388E-02 a      2457     0   205     1     9
  1.5995248621288566E-01 a      2458     0   205     1    10
 -4.2614612698583015E-01 a      2459     0   205     1    11
 -1.4901338308976417E+00 a      2460     0   205     1    12
  9.8389734689049535E-01 a      2461     0   206     1     1
  2.7087242271459107E+00 a      2462     0   206     1     2
  4.4401302482905445E+00 a      2463     0   206     1     3
  1.2798912596899847E+00 a      2464     0   206     1     4
 -7.9138624553475161E+00 a      2465     0   206     1     5
 -6.0774358662396200E+00 a      2466     0   206     1     6
 -2.0739024122517113E+00 a      2467     0   206     1     7
 -3.0814279005519816E+00 a      2468     0   206     1     8
 -5.4317933276577524E-03 a      2469     0   206     1     9
  6.5475499710169541E-02 a      2470     0   206     1    10
 -4.9869239818622230E-01 a      2471     0   206     1    11
 -1.4745471822862168E+00 a      2472     0   206     1    12
  3.4535878975845584E+00 a      2473     0   207     1     1
  1.0615588712151018E+00 a      2474     0   207     1     2
 -2.9178201346470214E+00 a      2475     0   207     1     3
  3.9065966507858635E-01 a      2476     0   207     1     4
  7.3449179693703525E-03 a      2477     0   207     1     5
 -1.5872549906765705E+00 a      2478     0   207     1     6
 -3.0267911621916523E+00 a      2479     0   207     1     7
 -1.0914249927927042E+00 a      2480     0   207     1     8
  1.2452185366521773E+00 a      2481     0   207     1     9
 -8.8884597802166176E-01 a      2482     0   207     1    10
  1.6326082680564788E-01 a      2483     0   207     1    11
 -5.8700696002658137E-01 a      2484     0   207     1    12
  2.3232427089133281E+00 a      2485     0   208     1     1
 -1.8692988723715209E+00 a      2486     0   208     1     2
 -2.0678013783394973E+00 a      2487     0   208     1     3
  6.8573515890624004E-01 a      2488     0   208     1     4
 -1.0491769244940521E+00 a      2489     0   208     1     5
  6.4237986333991748E-01 a      2490     0   208     1     6
  1.1098224389149109E+00 a      2491     0   208     1     7
  1.0746716739412219E+00 a      2492     0   208     1     8
  1.0931420564168490E+00 a      2493     0   208     1     9
 -8.3570183902701456E-01 a      2494     0   208     1    10
  1.3868311032228484E+00 a      2495     0   208     1    11
  1.2404473342823373E-02 a      2496     0   208     1    12
  2.4510293709975173E+00 a      2497     0   209     1     1
 -1.8737403009502296E+00 a      2498     0   209     1     2
 -2.1087826760421287E+00 a      2499     0   209     1     3
  6.7722593372147211E-01 a      2500     0   209     1     4
 -9.8393885032609052E-01 a      2501     0   209     1     5
  6.3150747150519226E-01 a      2502     0   209     1     6
  9.1422323789496074E-01 a      2503     0   209     1     7
  1.1416743370044717E+00 a      2504     0   209     1     8
  1.2298071695475628E+00 a      2505     0   209     1     9
 -9.3457497786387000E-01 a      2506     0   209     1    10
  1.5204659743192033E+00 a      2507     0   209     1    11
  1.5477174473533889E-01 a      2508     0   209     1    12
  2.6636530475010787E+00 a      2509     0   210     1     1
 -4.2900364177751582E+00 a      2510     0   210     1     2
 -2.5486527243698065E+00 a      2511     0   210     1     3
 -4.2077266032013849E+00 a      2512     0   210     1     4
 -4.5335853756518496E+00 a      2513     0   210     1     5
 -8.6295344567576504E-01 a      2514     0   210     1     6
 -7.7111322621232024E+00 a      2515     0   210     1     7
 -9.3522792848700345E+00 a      2516     0   210     1     8
  3.8127244203300319E+00 a      2517     0   210     1     9
 -6.9124661149883293E+00 a      2518     0   210     1    10
  2.7688463352748531E+00 a      2519     0   210     1    11
  4.5208727576855532E+00 a      2520     0   210     1    12
 -3.4712896268854494E+00 a      2521     0   211     1     1
 -4.2181766059904886E+00 a      2522     0   211     1     2
 -3.0104462645137873E+00 a      2523     0   211     1     3
 -6.1840945959354876E-01 a      2524     0   211     1     4
  1.1212263470028704E+01 a      2525     0   211     1     5
  5.6354700246751621E-01 a      2526     0   211     1     6
  2.9742878495973843E+00 a      2527     0   211     1     7
  9.0294545486120936E-01 a      2528     0   211     1     8
  1.4306239710138715E+00 a      2529     0   211     1     9
 -5.6690011004991643E+00 a      2530     0   211     1    10
  8.3989463295784522E-02 a      2531     0   211     1    11
  3.3272309162167732E+00 a      2532     0   211     1    12
 -3.4883710417770399E+00 a      2533     0   212     1     1
 -4.2239711449781074E+00 a      2534     0   212     1     2
 -2.8998455739700195E+00 a      2535     0   212     1     3
 -4.9771298199692182E-01 a      2536     0   212     1     4
  1.1229344963418582E+01 a      2537     0   212     1     5
  6.2509538239981988E-01 a      2538     0   212     1     6
  2.9252046624310237E+00 a      2539     0   212     1     7
  1.0839956752654718E+00 a      2540     0   212     1     8
  1.3420079769618749E+00 a      2541     0   212     1     9
 -5.4280506500433283E+00 a      2542     0   212     1    10
  1.0901786916235240E-01 a      2543     0   212     1    11
  3.2983078117747704E+00 a      2544     0   212     1    12
 -8.6459308977489047E-01 a      2545     0   213     1     1
 -3.2462565934585724E-01 a      2546     0   213     1     2
  6.1818440533969710E-01 a      2547     0   213     1     3
 -3.5237862851145024E-01 a      2548     0   213     1     4
 -3.8206618117140040E-01 a      2549     0   213     1     5
  2.3469419862428742E-01 a      2550     0   213     1     6
  8.9001361837497017E-01 a      2551     0   213     1     7
 -1.6112780335971305E-01 a      2552     0   213     1     8
  5.0841098429705212E-01 a      2553     0   213     1     9
 -4.1618502810038373E-03 a      2554     0   213     1    10
 -3.7542371596988505E-01 a      2555     0   213     1    11
 -1.1194847738627534E-01 a      2556     0   213     1    12
  1.4874720192839526E+00 a      2557     0   214     1     1
  1.6588573990210390E-01 a      2558     0   214     1     2
  3.2076483160885955E-01 a      2559     0   214     1     3
 -2.7471848761594048E-01 a      2560     0   214     1     4
  8.0045764993532775E-02 a      2561     0   214     1     5
  5.1305509921847237E-02 a      2562     0   214     1     6
 -2.7162939145834680E-01 a      2563     0   214     1     7
 -4.4360250772507198E-01 a      2564     0   214     1     8
  1.1223233087665632E+00 a      2565     0   214     1     9
  5.8474127777594503E-02 a      2566     0   214     1    10
  2.1495190281105742E-01 a      2567     0   214     1    11
 -5.6861582883749755E-02 a      2568     0   214     1    12
  1.5628194224674066E+00 a      2569     0   215     1     1
  3.3296545682385531E-01 a      2570     0   215     1     2
  4.0755499785937244E-01 a      2571     0   215     1     3
 -2.6450405698490587E-01 a      2572     0   215     1     4
 -1.8337425669302787E-01 a      2573     0   215     1     5
  6.8502945428829939E-02 a      2574     0   215     1     6
 -3.4598752950822670E-01 a      2575     0   215     1     7
 -3.5801767631702042E-01 a      2576     0   215     1     8
  1.1326159040895571E+00 a      2577     0   215     1     9
  7.2852425746879904E-02 a      2578     0   215     1    10
  4.2825386241227281E-02 a      2579     0   215     1    11
 -4.1605660571921499E-02 a      2580     0   215     1    12
 -1.2992155045120839E+00 a      2581     0   216     1     1
 -2.3748431276932060E+00 a      2582     0   216     1     2
  5.0005808619786221E-02 a      2583     0   216     1     3
 -1.5556202535206776E+00 a      2584     0   216     1     4
  3.3223924424663207E+00 a      2585     0   216     1     5
 -1.0854306829463727E+00 a      2586     0   216     1     6
 -6.5823159470071813E-01 a      2587     0   216     1     7
  3.4008108099754075E+00 a      2588     0   216     1     8
  1.2562670500293081E+00 a      2589     0   216     1     9
 -3.4634443514033233E+00 a      2590     0   216     1    10
 -6.0370018330294672E-01 a      2591     0   216     1    11
  3.3295480884281456E+00 a      2592     0   216     1    12
  7.2853297708879550E-01 a      2593     0   217     1     1
 -5.8276085869507233E-01 a      2594     0   217     1     2
  5.0411498113845010E-01 a      2595     0   217     1     3
 -1.2448323481755257E+00 a      2596     0   217     1     4
 -6.8204610660096165E-01 a      2597     0   217     1     5
  1.0124691717768282E+00 a      2598     0   217     1     6
 -1.6749816709183851E+00 a      2599     0   217     1     7
 -2.4585766755796515E-01 a      2600     0   217     1     8
  7.6328217186683311E-02 a      2601     0   217     1     9
  6.8747173014931551E-01 a      2602     0   217     1    10
  4.0032191165378678E-01 a      2603     0   217     1    11
  7.7370435085022737E-01 a      2604     0   217     1    12
  7.9955582740238140E-01 a      2605     0   218     1     1
 -5.6262473762970966E-01 a      2606     0   218     1     2
  6.0931116661007034E-01 a      2607     0   218     1     3
 -1.2790710035795880E+00 a      2608     0   218     1     4
 -8.8018510377007342E-01 a      2609     0   218     1     5
  8.2648421354626356E-01 a      2610     0   218     1     6
 -1.6833338810757297E+00 a      2611     0   218     1     7
 -1.2472342673041391E-01 a      2612     0   218     1     8
  1.5577811644199949E-01 a      2613     0   218     1     9
  8.5236473071676622E-01 a      2614     0   218     1    10
  2.4180322516105851E-01 a      2615     0   218     1    11
  7.2401367526611515E-01 a      2616     0   218     1    12
  1.4045015349697051E-01 b      2617     1     1
  1.2838014504570114E-01 b      2618     1     2
 -2.1469448852956574E-01 b      2619     1     3
 -3.6432850289678251E-03 b      2620     1     4
 -5.1644577866503394E-01 b      2621     1     5
 -2.8682452378659945E-01 b      2622     1     6
 -3.2603459053272027E-01 b      2623     1     7
  5.1677103814688186E-01 b      2624     1     8
  7.2639955231358744E-01 b      2625     1     9
 -2.7094072804573305E-01 b      2626     1    10
