################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.2119047134668088E-01 a      2088     0   174     1    12
  2.1558993437655527E+00 a      2089     0   175     1     1
 -3.0691705864518046E+00 a      2090     0   175     1     2
 -2.6317168055704925E+00 a      2091     0   175     1     3
  1.5254470081030775E+00 a      2092     0   175     1     4
  8.4404564895507087E-02 a      2093     0   175     1     5
 -8.9609370665445383E+00 a      2094     0   175     1     6
 -1.3271193029096331E+00 a      2095     0   175     1     7
 -5.6516150901065015E-02 a      2096     0   175     1     8
  2.3552084249175733E+00 a      2097     0   175     1     9
 -6.8116828822826214E+00 a      2098     0   175     1    10
  7.4216056245965034E-01 a      2099     0   175     1    11
 -8.9397076444816015E-01 a      2100     0   175     1    12
  2.4549724072372241E+00 a      2101     0   176     1     1
 -3.0440244503570595E+00 a      2102     0   176     1     2
 -2.7976691724954668E+00 a      2103     0   176     1     3
  1.4597639912833764E+00 a      2104     0   176     1     4
  1.3507207770010632E-01 a      2105     0   176     1     5
 -8.9192942338220060E+00 a      2106     0   176     1     6
 -1.2122157757545768E+00 a      2107     0   176     1     7
  6.6530780337394291E-02 a      2108     0   176     1     8
  2.4497070354517589E+00 a      2109     0   176     1     9
 -6.7197752166590030E+00 a      2110     0   176     1    10
  1.0317358607522746E+00 a      2111     0   176     1    11
 -6.8154593704157851E-01 a      2112     0   176     1    12
  1.1201387676095946E+00 a      2113     0   177     1     1
  9.5230736568218052E-02 a      2114     0   177     1     2
 -2.1202283075627357E+00 a      2115     0   177     1     3
 -2.6348591346494059E+00 a      2116     0   177     1     4
  1.0465522544740604E+00 a      2117     0   177     1     5
  2.2558977673683835E+00 a      2118     0   177     1     6
  3.1341244143135999E-01 a      2119     0   177     1     7
  1.7038635962742843E-01 a      2120     0   177     1     8
  1.8147623353049660E+00 a      2121     0   177     1     9
 -3.6210117270128506E-01 a      2122     0   177     1    10
  7.9570033872120682E-01 a      2123     0   177     1    11
 -5.3436042177426646E-01 a      2124     0   177     1    12
  7.1621232206524055E-01 a      2125     0   178     1     1
  5.5563062192154448E-02 a      2126     0   178     1     2
 -5.3195275641075968E-01 a      2127     0   178     1     3
  1.1758763044358000E+00 a      2128     0   178     1     4
  5.2038081543914871E-01 a      2129     0   178     1     5
  2.2615118438895538E+00 a      2130     0   178     1     6
 -1.4292714744800972E-01 a      2131     0   178     1     7
  6.4256892425672474E-01 a      2132     0   178     1     8
  3.3647013471435994E-01 a      2133     0   178     1     9
 -8.6393934520491578E-01 a      2134     0   178     1    10
 -1.2633610928206109E+00 a      2135     0   178     1    11
  2.4201276053818724E-01 a      2136     0   178     1    12
  9.7448071602911657E-01 a      2137     0   179     1     1
 -6.7386632308997010E-03 a      2138     0   179     1     2
 -4.8378752786296364E-01 a      2139     0   179     1     3
  1.0423719158287770E+00 a      2140     0   179     1     4
  5.9006124990069353E-01 a      2141     0   179     1     5
  2.1679935531155681E+00 a      2142     0   179     1     6
 -1.0927803389315389E-01 a      2143     0   179     1     7
  5.3418503975800480E-01 a      2144     0   179     1     8
  4.9655077081334870E-01 a      2145     0   179     1     9
 -7.1084977861606946E-01 a      2146     0   179     1    10
 -1.2232807939753867E+00 a      2147     0   179     1    11
  3.3751455448018625E-01 a      2148     0   179     1    12
 -1.2657616479470324E+00 a      2149     0   180     1     1
 -1.8694943389673753E+00 a      2150     0   180     1     2
  5.4747803740143102E+00 a      2151     0   180     1     3
 -9.8122995916942812E-01 a      2152     0   180     1     4
 -2.0029732468610146E+00 a      2153     0   180     1     5
 -2.9129729911147173E+01 a      2154     0   180     1     6
  3.1873320145507922E+00 a      2155     0   180     1     7
  3.2249903685931511E+00 a      2156     0   180     1     8
  4.3425000962740397E+00 a      2157     0   180     1     9
 -1.9641645223401010E+00 a      2158     0   180     1    10
 -1.8352351524866066E+00 a      2159     0   180     1    11
  3.2932455878491971E+00 a      2160     0   180     1    12
 -1.5494825978316331E+00 a      2161     0   181     1     1
 -2.8402461194508737E+00 a      2162     0   181     1     2
  4.5929889938422225E-01 a      2163     0   181     1     3
  2.9592556225220332E+00 a      2164     0   181     1     4
 -1.3121947212419247E+00 a      2165     0   181     1     5
  9.4171287949017408E+00 a      2166     0   181     1     6
 -1.1926675222289198E+00 a      2167     0   181     1     7
 -2.4988955174788405E-01 a      2168     0   181     1     8
  5.8161355065178650E+00 a      2169     0   181     1     9
  3.6477894590770660E-01 a      2170     0   181     1    10
 -7.4856756750204898E+00 a      2171     0   181     1    11
  2.6782688669411283E+00 a      2172     0   181     1    12
 -1.6166160876772706E+00 a      2173     0   182     1     1
 -2.8543513655350958E+00 a      2174     0   182     1     2
  4.9640768377550293E-01 a      2175     0   182     1     3
  3.1486961347740716E+00 a      2176     0   182     1     4
 -1.3981364661982936E+00 a      2177     0   182     1     5
  9.5874900189016881E+00 a      2178     0   182     1     6
 -1.2963002673474719E+00 a      2179     0   182     1     7
 -1.6170354029238929E-01 a      2180     0   182     1     8
  5.5987504684009313E+00 a      2181     0   182     1     9
  3.0055314370737229E-01 a      2182     0   182     1    10
 -7.6753289536110572E+00 a      2183     0   182     1    11
  2.7497054150457765E+00 a      2184     0   182     1    12
 -4.7127295456892114E-02 a      2185     0   183     1     1
 -1.2276610507684818E-02 a      2186     0   183     1     2
  1.2639504266152823E+00 a      2187     0   183     1     3
  4.7727698600230301E-01 a      2188     0   183     1     4
 -2.5070711660965161E-01 a      2189     0   183     1     5
 -6.2401375086620603E-01 a      2190     0   183     1     6
 -5.9090305511705343E-01 a      2191     0   183     1     7
 -2.8981437513555919E-01 a      2192     0   183     1     8
 -2.4810908577211294E-01 a      2193     0   183     1     9
  3.0551550356151480E-01 a      2194     0   183     1    10
 -2.8469651386344785E-01 a      2195     0   183     1    11
 -5.3864928732397399E-01 a      2196     0   183     1    12
 -8.9003841752696725E-02 a      2197     0   184     1     1
  1.0375118346765667E-01 a      2198     0   184     1     2
  7.0926474446493626E-01 a      2199     0   184     1     3
 -3.5910317386116064E-01 a      2200     0   184     1     4
  2.6361100303368312E-01 a      2201     0   184     1     5
  5.3709459394588504E-03 a      2202     0   184     1     6
  5.1966064678454238E-01 a      2203     0   184     1     7
  7.1061863603604072E-02 a      2204     0   184     1     8
  3.5934304103361746E-03 a      2205     0   184     1     9
  2.9725668869853589E-01 a      2206     0   184     1    10
  8.6468691260900593E-02 a      2207     0   184     1    11
  5.7239501075509414E-01 a      2208     0   184     1    12
 -1.4268902413799101E-01 a      2209     0   185     1     1
  6.2075784731384524E-02 a      2210     0   185     1     2
  7.8684197619317120E-01 a      2211     0   185     1     3
 -3.4129458324729733E-01 a      2212     0   185     1     4
  6.8174476439376089E-02 a      2213     0   185     1     5
  5.6290970975290462E-02 a      2214     0   185     1     6
  4.0239516278085369E-01 a      2215     0   185     1     7
 -1.7397395291460860E-01 a      2216     0   185     1     8
 -7.3827727418833131E-02 a      2217     0   185     1     9
  1.3990009473337128E-01 a      2218     0   185     1    10
 -4.6863704094428811E-02 a      2219     0   185     1    11
  5.6598537995664910E-01 a      2220     0   185     1    12
  6.3082028939122714E-01 a      2221     0   186     1     1
  3.5774543912155887E-01 a      2222     0   186     1     2
  1.9345420526032939E+00 a      2223     0   186     1     3
  6.8087107484769094E-01 a      2224     0   186     1     4
  1.6056562164382975E+00 a      2225     0   186     1     5
  2.4385434017520145E+00 a      2226     0   186     1     6
  1.8415473439853665E+00 a      2227     0   186     1     7
 -7.8371940819803521E-01 a      2228     0   186     1     8
 -1.8171040589349441E+00 a      2229     0   186     1     9
 -1.0355453451919926E-01 a      2230     0   186     1    10
 -6.4864829847637706E-01 a      2231     0   186     1    11
 -1.4364619692893832E+00 a      2232     0   186     1    12
  8.5155660695876167E-01 a      2233     0   187     1     1
  1.1080541650648252E+00 a      2234     0   187     1     2
 -8.9656822032188832E-01 a      2235     0   187     1     3
 -3.8955840252995622E-01 a      2236     0   187     1     4
  6.0743054940293451E-01 a      2237     0   187     1     5
 -2.9920245386829563E+00 a      2238     0   187     1     6
  2.6835219005819453E+00 a      2239     0   187     1     7
  6.2930601248917406E-01 a      2240     0   187     1     8
 -1.1274836913097892E+00 a      2241     0   187     1     9
  4.1810707651953449E-01 a      2242     0   187     1    10
  5.1432959986981375E-01 a      2243     0   187     1    11
 -1.5139972570134954E+00 a      2244     0   187     1    12
  7.8936448400811565E-01 a      2245     0   188     1     1
  9.1507270157562282E-01 a      2246     0   188     1     2
 -7.1147738586966458E-01 a      2247     0   188     1     3
 -5.3076522491261657E-01 a      2248     0   188     1     4
  5.1286280221265790E-01 a      2249     0   188     1     5
 -2.9621396178223400E+00 a      2250     0   188     1     6
  2.6744194210643064E+00 a      2251     0   188     1     7
  6.0367175834805997E-01 a      2252     0   188     1     8
 -1.1098555557753138E+00 a      2253     0   188     1     9
  4.3700218989885264E-01 a      2254     0   188     1    10
  3.2310415985629171E-01 a      2255     0   188     1    11
 -1.5405162255739555E+00 a      2256     0   188     1    12
 -4.3306545825112019E+00 a      2257     0   189     1     1
  9.4507875138685939E+00 a      2258     0   189     1     2
  3.1465425508313158E+00 a      2259     0   189     1     3
 -2.7836185152338105E-01 a      2260     0   189     1     4
 -3.3971092501155944E+00 a      2261     0   189     1     5
 -1.0788126427194380E+01 a      2262     0   189     1     6
  1.3339337458933149E+00 a      2263     0   189     1     7
  3.9637132281336425E+00 a      2264     0   189     1     8
 -1.1466244417502314E+00 a      2265     0   189     1     9
  5.0618090360259247E+00 a      2266     0   189     1    10
  2.6898373290305670E+00 a      2267     0   189     1    11
 -2.0755484584655539E+00 a      2268     0   189     1    12
 -4.4227972374305153E+00 a      2269     0   190     1     1
  7.3601585257621249E-01 a      2270     0   190     1     2
 -1.5077146330022704E+00 a      2271     0   190     1     3
 -4.1172616107630722E-01 a      2272     0   190     1     4
 -1.1487350432960119E+00 a      2273     0   190     1     5
 -6.0691179405715934E+00 a      2274     0   190     1     6
 -2.7268517621756083E-01 a      2275     0   190     1     7
  4.5656469368404018E+00 a      2276     0   190     1     8
 -1.9064837731191266E+00 a      2277     0   190     1     9
 -6.2205136396018865E+00 a      2278     0   190     1    10
  3.6222752788782349E+00 a      2279     0   190     1    11
 -3.5016420064700440E+00 a      2280     0   190     1    12
 -4.2955476274710627E+00 a      2281     0   191     1     1
  9.3430672019160332E-01 a      2282     0   191     1     2
 -1.5124258146316472E+00 a      2283     0   191     1     3
 -5.6725564983091903E-01 a      2284     0   191     1     4
 -1.3571865857932186E+00 a      2285     0   191     1     5
 -6.0950951585265356E+00 a      2286     0   191     1     6
 -1.5122405865401417E-01 a      2287     0   191     1     7
  4.7301420515225825E+00 a      2288     0   191     1     8
 -1.7410294930904484E+00 a      2289     0   191     1     9
 -6.2635864777215744E+00 a      2290     0   191     1    10
  3.5756308310811948E+00 a      2291     0   191     1    11
 -3.2703103308001511E+00 a      2292     0   191     1    12
 -6.1479321384557872E-01 a      2293     0   192     1     1
  4.7841267377472976E+00 a      2294     0   192     1     2
  2.4359130205244900E-01 a      2295     0   192     1     3
 -2.7319276653432423E-01 a      2296     0   192     1     4
 -2.1984527819539799E+00 a      2297     0   192     1     5
 -7.7393642754664889E+00 a      2298     0   192     1     6
  7.0142522719027349E+00 a      2299     0   192     1     7
  2.7722243303392267E+00 a      2300     0   192     1     8
  5.5637044957493451E+00 a      2301     0   192     1     9
  4.1832049229084216E+00 a      2302     0   192     1    10
  1.2684336088807371E-01 a      2303     0   192     1    11
 -1.9033792370419318E+00 a      2304     0   192     1    12
 -6.9001018240412870E-01 a      2305     0   193     1     1
 -5.6077425913027279E-01 a      2306     0   193     1     2
 -2.7570322717141500E+00 a      2307     0   193     1     3
  5.6143512548242356E+00 a      2308     0   193     1     4
  5.0865060132793705E-01 a      2309     0   193     1     5
  4.5207957911966394E+00 a      2310     0   193     1     6
  1.3897594559302469E+00 a      2311     0   193     1     7
  1.9768854801197329E+00 a      2312     0   193     1     8
  2.9666832515171748E+00 a      2313     0   193     1     9
 -2.4241251756053486E+00 a      2314     0   193     1    10
 -2.6620894944351856E+00 a      2315     0   193     1    11
 -2.2395394774389974E+00 a      2316     0   193     1    12
 -4.9801618306311429E-01 a      2317     0   194     1     1
 -4.5855692030623774E-01 a      2318     0   194     1     2
 -2.8489873671947117E+00 a      2319     0   194     1     3
  5.4377368553096357E+00 a      2320     0   194     1     4
  4.5649815901242802E-01 a      2321     0   194     1     5
  4.5186637190790924E+00 a      2322     0   194     1     6
  1.3700372558827101E+00 a      2323     0   194     1     7
  2.0127307127284189E+00 a      2324     0   194     1     8
  3.0425791832451416E+00 a      2325     0   194     1     9
 -2.3283399269169229E+00 a      2326     0   194     1    10
 -2.4988678208589601E+00 a      2327     0   194     1    11
 -2.2077056048138308E+00 a      2328     0   194     1    12
 -1.0531386989199505E+00 a      2329     0   195     1     1
 -8.2260132927879130E+00 a      2330     0   195     1     2
 -3.0857533642293808E+00 a      2331     0   195     1     3
  4.3210270665155308E+00 a      2332     0   195     1     4
  6.1328146564128891E+00 a      2333     0   195     1     5
  7.3774372896812626E+00 a      2334     0   195     1     6
 -7.3569736734874391E+00 a      2335     0   195     1     7
 -9.1420544457318986E-01 a      2336     0   195     1     8
 -7.4214146196978108E+00 a      2337     0   195     1     9
 -8.6466240151243454E+00 a      2338     0   195     1    10
 -7.0412063132115654E-01 a      2339     0   195     1    11
 -3.9119416942780671E-01 a      2340     0   195     1    12
  2.0247492719177451E+00 a      2341     0   196     1     1
  1.1884871803351618E+00 a      2342     0   196     1     2
  3.7739566184375523E-01 a      2343     0   196     1     3
 -6.8860505181110234E+00 a      2344     0   196     1     4
  3.1943794820778164E+00 a      2345     0   196     1     5
 -5.7713529422641763E+00 a      2346     0   196     1     6
  1.2467061301331026E+00 a      2347     0   196     1     7
 -4.6067653857170319E+00 a      2348     0   196     1     8
 -9.1282669912618131E-01 a      2349     0   196     1     9
  4.4553938945253311E+00 a      2350     0   196     1    10
  4.5790158759281203E+00 a      2351     0   196     1    11
  4.4472810328165764E+00 a      2352     0   196     1    12
  1.7702105549378730E+00 a      2353     0   197     1     1
  1.0975123995621856E+00 a      2354     0   197     1     2
  4.4571541409366178E-01 a      2355     0   197     1     3
 -6.7156543228215471E+00 a      2356     0   197     1     4
  3.2072765333535735E+00 a      2357     0   197     1     5
 -5.8185091295886062E+00 a      2358     0   197     1     6
  1.1907120342093258E+00 a      2359     0   197     1     7
 -4.6342253132749853E+00 a      2360     0   197     1     8
 -1.1227497893472136E+00 a      2361     0   197     1     9
  4.5138242292714974E+00 a      2362     0   197     1    10
  4.6722450804127700E+00 a      2363     0   197     1    11
  4.6749893074615656E+00 a      2364     0   197     1    12
  1.1295974121438801E+00 a      2365     0   198     1     1
 -8.2247423736401137E-01 a      2366     0   198     1     2
 -2.3133567112068030E+00 a      2367     0   198     1     3
  7.3382421329097236E-01 a      2368     0   198     1     4
  2.7621153960541461E-01 a      2369     0   198     1     5
 -3.0153973836169254E+00 a      2370     0   198     1     6
  6.7065281069321108E+00 a      2371     0   198     1     7
  1.0881781624991929E+00 a      2372     0   198     1     8
  6.0730316771473811E+00 a      2373     0   198     1     9
  9.4394030602421652E-01 a      2374     0   198     1    10
 -1.6224054807207753E+00 a      2375     0   198     1    11
 -1.4577510525651711E+00 a      2376     0   198     1    12
  1.5899542674614999E+00 a      2377     0   199     1     1
 -9.1840892642715777E-01 a      2378     0   199     1     2
 -2.6934674205821652E+00 a      2379     0   199     1     3
  6.0189058668419708E+00 a      2380     0   199     1     4
  1.9607060981752145E+00 a      2381     0   199     1     5
  7.2770987871870867E+00 a      2382     0   199     1     6
  2.0698838720246373E+00 a      2383     0   199     1     7
 -7.9226460020980916E-01 a      2384     0   199     1     8
  4.4177710916009145E+00 a      2385     0   199     1     9
  1.0798993386708871E+00 a      2386     0   199     1    10
 -3.8939668375902419E+00 a      2387     0   199     1    11
 -4.1866563782074018E-01 a      2388     0   199     1    12
  1.8161703953112518E+00 a      2389     0   200     1     1
 -8.0195510667119108E-01 a      2390     0   200     1     2
 -2.6598898066915191E+00 a      2391     0   200     1     3
  5.8467816042850531E+00 a      2392     0   200     1     4
  1.8162284906357304E+00 a      2393     0   200     1     5
  7.3034820549636876E+00 a      2394     0   200     1     6
  2.0761573435010332E+00 a      2395     0   200     1     7
 -6.1545220040691972E-01 a      2396     0   200     1     8
  4.3200543587655567E+00 a      2397     0   200     1     9
  1.1032904529130907E+00 a      2398     0   200     1    10
 -3.9027528309784096E+00 a      2399     0   200     1    11
 -3.9565376873026203E-01 a      2400     0   200     1    12
  1.8875284696309507E+00 a      2401     0   201     1     1
 -1.2806815947345869E+00 a      2402     0   201     1     2
 -7.9497801244499984E+00 a      2403     0   201     1     3
 -3.8401657964172489E+00 a      2404     0   201     1     4
 -1.9990123043768255E+00 a      2405     0   201     1     5
  3.7545123143942050E+00 a      2406     0   201     1     6
  3.2383610029345089E+00 a      2407     0   201     1     7
 -3.6708423653952837E+00 a      2408     0   201     1     8
  6.8697599518098000E+00 a      2409     0   201     1     9
  4.8261369755898071E+00 a      2410     0   201     1    10
  2.0751143237199194E+00 a      2411     0   201     1    11
  3.8065763204488490E+00 a      2412     0   201     1    12
 -1.7977526980982825E-01 a      2413     0   202     1     1
 -1.3622456676995101E+00 a      2414     0   202     1     2
 -1.4463182537141495E+00 a      2415     0   202     1     3
  4.6094649343099166E+00 a      2416     0   202     1     4
 -2.1394401374198262E+00 a      2417     0   202     1     5
  1.1663365176111704E+01 a      2418     0   202     1     6
  8.2041371332159974E-01 a      2419     0   202     1     7
 -4.9723289283839300E-01 a      2420     0   202     1     8
  1.6860357469588941E-01 a      2421     0   202     1     9
 -9.0063481212187102E-01 a      2422     0   202     1    10
 -4.8931097235354661E+00 a      2423     0   202     1    11
 -5.7165044872819981E-01 a      2424     0   202     1    12
 -1.0467469517453452E-01 a      2425     0   203     1     1
 -1.4414691330809088E+00 a      2426     0   203     1     2
 -1.3955683703016166E+00 a      2427     0   203     1     3
  4.4115676660682777E+00 a      2428     0   203     1     4
 -2.1863353606416775E+00 a      2429     0   203     1     5
  1.1795390330265095E+01 a      2430     0   203     1     6
  6.4244675673776586E-01 a      2431     0   203     1     7
 -6.2087242129940279E-01 a      2432     0   203     1     8
  1.3231219885048731E-01 a      2433     0   203     1     9
 -9.6887110965111967E-01 a      2434     0   203     1    10
 -4.8191658589378887E+00 a      2435     0   203     1    11
 -8.5714192895014285E-01 a      2436     0   203     1    12
  1.4319971776869755E+00 a      2437     0   204     1     1
 -8.7947118523239300E+00 a      2438     0   204     1     2
 -7.5063753580258803E+00 a      2439     0   204     1     3
  3.0444177226127405E+00 a      2440     0   204     1     4
  6.5478054126597565E+00 a      2441     0   204     1     5
  1.2144386301014478E+01 a      2442     0   204     1     6
  9.4293990717419479E-02 a      2443     0   204     1     7
 -2.3667974049311638E+00 a      2444     0   204     1     8
  2.7557246807066309E+00 a      2445     0   204     1     9
 -7.6851705023963550E+00 a      2446     0   204     1    10
 -2.3464727297199142E+00 a      2447     0   204     1    11
 -1.4194748554246126E+00 a      2448     0   204     1    12
  3.4652412737100162E+00 a      2449     0   205     1     1
 -2.0345394285586069E+00 a      2450     0   205     1     2
 -1.0237915642952249E+00 a      2451     0   205     1     3
  1.8039570397932960E+00 a      2452     0   205     1     4
  3.1238870338404854E+00 a      2453     0   205     1     5
  8.2152806113475876E+00 a      2454     0   205     1     6
  4.0789507043729287E+00 a      2455     0   205     1     7
 -8.0834328252912009E+00 a      2456     0   205     1     8
  2.3819560084793365E+00 a      2457     0   205     1     9
  7.1645997410171764E+00 a      2458     0   205     1    10
 -6.0493027352347362E+00 a      2459     0   205     1    11
  3.4822671540176073E+00 a      2460     0   205     1    12
  3.2630212372390792E+00 a      2461     0   206     1     1
 -2.0855612537827088E+00 a      2462     0   206     1     2
 -1.0625878436724345E+00 a      2463     0   206     1     3
  1.5670870893278435E+00 a      2464     0   206     1     4
  3.3872636935615366E+00 a      2465     0   206     1     5
  8.3793666908612572E+00 a      2466     0   206     1     6
  4.1853698480839077E+00 a      2467     0   206     1     7
 -7.9923554346484096E+00 a      2468     0   206     1     8
  2.4568809787171046E+00 a      2469     0   206     1     9
  6.9096404653948928E+00 a      2470     0   206     1    10
 -5.8394246091053983E+00 a      2471     0   206     1    11
  3.4950545857291235E+00 a      2472     0   206     1    12
 -8.4685610755473095E-01 a      2473     0   207     1     1
  8.8531397514900656E-01 a      2474     0   207     1     2
  3.3939119162384164E+00 a      2475     0   207     1     3
  2.7352914381683466E+00 a      2476     0   207     1     4
 -1.8093448655245065E-01 a      2477     0   207     1     5
 -4.2244570851007861E+00 a      2478     0   207     1     6
 -3.2402860230589177E+00 a      2479     0   207     1     7
  2.6974282676897252E-02 a      2480     0   207     1     8
 -1.6553756967148410E+00 a      2481     0   207     1     9
  2.8404182912369312E-02 a      2482     0   207     1    10
 -9.1844713419175628E-01 a      2483     0   207     1    11
 -2.3633464877521830E+00 a      2484     0   207     1    12
 -6.5573491551550900E-01 a      2485     0   208     1     1
  2.8759451199011477E-01 a      2486     0   208     1     2
  5.4276369180920832E-02 a      2487     0   208     1     3
 -2.1116984175458415E+00 a      2488     0   208     1     4
  4.3592112678438176E-02 a      2489     0   208     1     5
 -4.5877745812597093E+00 a      2490     0   208     1     6
 -5.4107373028421157E-01 a      2491     0   208     1     7
  1.8802279498512062E-01 a      2492     0   208     1     8
 -2.3400595997451409E-02 a      2493     0   208     1     9
  4.7962002600416570E-01 a      2494     0   208     1    10
  1.5883015447081044E+00 a      2495     0   208     1    11
 -1.0395417501499531E+00 a      2496     0   208     1    12
 -6.0319456745684996E-01 a      2497     0   209     1     1
  1.5893676993699715E-01 a      2498     0   209     1     2
  1.2249870797533718E-01 a      2499     0   209     1     3
 -1.9426126263635974E+00 a      2500     0   209     1     4
 -2.7348623538330064E-02 a      2501     0   209     1     5
 -4.5243104916290022E+00 a      2502     0   209     1     6
 -3.8145623159927955E-01 a      2503     0   209     1     7
 -8.0562238989807869E-02 a      2504     0   209     1     8
 -6.6769012611183093E-02 a      2505     0   209     1     9
  5.6892406425973341E-01 a      2506     0   209     1    10
  1.5543768788480987E+00 a      2507     0   209     1    11
 -9.3879431810228686E-01 a      2508     0   209     1    12
 -3.3421921941544137E+00 a      2509     0   210     1     1
  3.9959685545452546E+00 a      2510     0   210     1     2
  1.4272120577505754E+00 a      2511     0   210     1     3
 -3.3105392950185148E+00 a      2512     0   210     1     4
 -5.6872246387413727E-01 a      2513     0   210     1     5
  1.5330697878145326E+01 a      2514     0   210     1     6
 -2.6018331196389393E+00 a      2515     0   210     1     7
  3.2422799579365780E+00 a      2516     0   210     1     8
 -1.0858499942036454E+01 a      2517     0   210     1     9
  7.1987800089375602E+00 a      2518     0   210     1    10
  5.9157514217103147E-01 a      2519     0   210     1    11
 -7.3806766246523547E-01 a      2520     0   210     1    12
 -3.5613005728489742E+00 a      2521     0   211     1     1
  3.4391714862373561E+00 a      2522     0   211     1     2
  6.0682272271261182E+00 a      2523     0   211     1     3
 -1.0946890280364380E+01 a      2524     0   211     1     4
 -2.3436529667253301E+00 a      2525     0   211     1     5
 -8.7204379954993598E+00 a      2526     0   211     1     6
  1.1253010183700585E-01 a      2527     0   211     1     7
  6.9359252060835193E+00 a      2528     0   211     1     8
 -8.4982756243791187E+00 a      2529     0   211     1     9
 -2.7991926614955320E-01 a      2530     0   211     1    10
  7.8489326163836610E+00 a      2531     0   211     1    11
 -4.0492790928698899E+00 a      2532     0   211     1    12
 -3.4637956414406514E+00 a      2533     0   212     1     1
  3.6218337715586930E+00 a      2534     0   212     1     2
  5.9925907222334631E+00 a      2535     0   212     1     3
 -1.1094623191421551E+01 a      2536     0   212     1     4
 -2.2024275260159638E+00 a      2537     0   212     1     5
 -8.7591270086989983E+00 a      2538     0   212     1     6
  2.1286946768488421E-01 a      2539     0   212     1     7
  7.1150213392628192E+00 a      2540     0   212     1     8
 -8.4974176096270000E+00 a      2541     0   212     1     9
 -4.9057752278869521E-01 a      2542     0   212     1    10
  7.7702344470573772E+00 a      2543     0   212     1    11
 -4.1539424824810025E+00 a      2544     0   212     1    12
 -1.5171256114380810E-02 a      2545     0   213     1     1
 -1.0271040191257103E-01 a      2546     0   213     1     2
 -2.2015026456882518E+00 a      2547     0   213     1     3
 -8.5916859780303068E-01 a      2548     0   213     1     4
  2.2439356637859095E-01 a      2549     0   213     1     5
  9.1398603982863191E-01 a      2550     0   213     1     6
  1.2953731528939585E+00 a      2551     0   213     1     7
  5.4619234559988949E-01 a      2552     0   213     1     8
  2.4353984390135675E-01 a      2553     0   213     1     9
 -3.5475907963176384E-01 a      2554     0   213     1    10
  3.2049391364328866E-01 a      2555     0   213     1    11
  8.9310164518366597E-01 a      2556     0   213     1    12
  2.6736218171266753E-02 a      2557     0   214     1     1
 -1.1403341331465668E-01 a      2558     0   214     1     2
 -1.0117601703092924E+00 a      2559     0   214     1     3
  5.8210383078498462E-01 a      2560     0   214     1     4
  5.7525484573604175E-03 a      2561     0   214     1     5
  2.7730758985774701E-01 a      2562     0   214     1     6
 -4.2531185699816060E-01 a      2563     0   214     1     7
  2.1729177486596776E-01 a      2564     0   214     1     8
  4.5654167752070278E-05 a      2565     0   214     1     9
 -1.0671321970588593E-01 a      2566     0   214     1    10
  8.6908293687038479E-02 a      2567     0   214     1    11
 -6.6352485861237753E-01 a      2568     0   214     1    12
  1.7420628987619943E-01 a      2569     0   215     1     1
  4.6679056080007490E-02 a      2570     0   215     1     2
 -9.0351887089903438E-01 a      2571     0   215     1     3
  5.5381863698084088E-01 a      2572     0   215     1     4
 -6.9233196735830047E-02 a      2573     0   215     1     5
  2.1252902553472941E-01 a      2574     0   215     1     6
 -6.5327715614375337E-01 a      2575     0   215     1     7
 -3.1731140064179104E-02 a      2576     0   215     1     8
  2.7287005284000049E-02 a      2577     0   215     1     9
 -2.8680342057119446E-01 a      2578     0   215     1    10
 -1.3007747892374358E-01 a      2579     0   215     1    11
 -5.4053011971426868E-01 a      2580     0   215     1    12
 -2.7842727445740966E-02 a      2581     0   216     1     1
 -1.0455750050735884E+00 a      2582     0   216     1     2
 -2.1957999306947351E+00 a      2583     0   216     1     3
  4.0920836665480201E-02 a      2584     0   216     1     4
 -9.2655962804109959E-01 a      2585     0   216     1     5
 -2.4169730146333839E+00 a      2586     0   216     1     6
 -2.9147500513228937E+00 a      2587     0   216     1     7
 -1.2053971905795167E-01 a      2588     0   216     1     8
  3.0545925243403191E+00 a      2589     0   216     1     9
 -1.1103083998843242E+00 a      2590     0   216     1    10
  1.1454207971120414E+00 a      2591     0   216     1    11
  1.3051785348491314E+00 a      2592     0   216     1    12
 -2.2265709719572768E-01 a      2593     0   217     1     1
 -1.4489530714350201E+00 a      2594     0   217     1     2
 -1.8929257998526408E+00 a      2595     0   217     1     3
  2.6727544013192617E+00 a      2596     0   217     1     4
 -5.6230786690666917E-02 a      2597     0   217     1     5
  2.9031080103123830E+00 a      2598     0   217     1     6
 -4.3004828710251184E+00 a      2599     0   217     1     7
 -1.3578288373837075E+00 a      2600     0   217     1     8
  1.4778533759719985E+00 a      2601     0   217     1     9
 -5.6500684366754106E-01 a      2602     0   217     1    10
 -7.1037803208765804E-01 a      2603     0   217     1    11
  2.2135855048173503E+00 a      2604     0   217     1    12
 -3.9690307509998796E-01 a      2605     0   218     1     1
 -1.3694237738737054E+00 a      2606     0   218     1     2
